chr19	36279777	36288787	lnc-PRODH2-1:1	0.0	-	36279778	36288787	0,0,0	8	199,50,522,88,231,836,155,86,	0,295,531,1142,1711,2141,3412,8924,
chr19	45015067	45033811	lnc-ZNF180-1:1	0.0	-	45015068	45033811	0,0,0	13	15,129,36,62,64,22,118,279,279,279,276,144,331,	0,17,627,1007,1858,1923,2163,5939,9440,11595,12951,14066,18413,
chr10	47096453	47099716	lnc-AL391137.1-1:1	0.0	-	47096454	47099716	0,0,0	3	2196,119,129,	0,2837,3134,
chr1	63361679	63367310	lnc-ATG4C-1:1	0.0	+	63361680	63367310	0,0,0	2	101,346,	0,5285,
chrY	26716348	26753172	lnc-BPY2B-1:1	0.0	+	26716349	26753172	0,0,0	4	161,76,108,1001,	0,27167,29047,35823,
chr6	109080367	109090321	lnc-FOXO3-1:10	0.0	+	109080368	109090321	0,0,0	4	159,128,102,728,	0,253,1137,9226,
chr6	35512408	35513446	lnc-RPL10A-1:1	0.0	+	35512409	35513446	0,0,0	3	74,66,455,	0,236,583,
chr3	195563204	195563916	lnc-TNK2-1:2	0.0	-	195563205	195563916	0,0,0	2	282,292,	0,420,
chr14	95875406	95875976	lnc-C14orf49-1:1	0.0	-	95875407	95875976	0,0,0	1	570,	0,
chr4	189697810	189706665	lnc-TRIML1-5:2	0.0	+	189697811	189706665	0,0,0	3	111,99,216,	0,7256,8639,
chr14	19889385	19904458	lnc-OR4N2-3:1	0.0	+	19889386	19904458	0,0,0	3	264,88,200,	0,7399,14873,
chr20	37075956	37079564	lnc-RALGAPB-1:13	0.0	+	37075957	37079564	0,0,0	4	310,69,112,389,	0,1348,3022,3219,
chr13	30728202	30728723	lnc-RP11-90M5.1.1-2:1	0.0	+	30728203	30728723	0,0,0	2	76,298,	0,223,
chr5	87963170	87980640	lnc-MEF2C-3:1	0.0	-	87963171	87980640	0,0,0	4	239,50,126,166,	0,3683,5612,17304,
chr5	6337351	6339997	lnc-MED10-2:1	0.0	-	6337352	6339997	0,0,0	2	85,473,	0,2173,
chr2	175352130	175353028	lnc-SCRN3-1:2	0.0	+	175352131	175353028	0,0,0	2	127,266,	0,632,
chr11	123184410	123185475	lnc-CLMP-2:1	0.0	-	123184411	123185475	0,0,0	3	91,78,276,	0,618,789,
chr10	43916046	43917254	lnc-ZNF487P-1:2	0.0	+	43916047	43917254	0,0,0	3	51,115,137,	0,353,1071,
chr12	132341964	132348596	lnc-MMP17-1:1	0.0	+	132341965	132348596	0,0,0	3	73,106,104,	0,5631,6528,
chr1	144300514	144340736	lnc-PPIAL4B-1:7	0.0	-	144300515	144340736	0,0,0	2	1022,211,	0,40011,
chr1	144593807	144603193	lnc-AL592284.1-1:5	0.0	+	144593808	144603193	0,0,0	5	158,95,118,269,63,	0,581,2027,4704,9323,
chr8	64100087	64101600	lnc-NKAIN3-2:18	0.0	+	64100088	64101600	0,0,0	2	216,308,	0,1205,
chr17	48842139	48844878	lnc-ANKRD40-1:1	0.0	-	48842140	48844878	0,0,0	4	258,138,107,55,	0,2095,2437,2684,
chr10	3247907	3248816	lnc-PFKP-2:1	0.0	+	3247908	3248816	0,0,0	2	245,220,	0,689,
chr7	130737202	130792858	lnc-KLF14-2:1	0.0	-	130737203	130792858	0,0,0	3	112,73,380,	0,54101,55276,
chr14	70690492	70696898	lnc-SMOC1-2:3	0.0	+	70690493	70696898	0,0,0	4	73,191,133,164,	0,231,3796,6242,
chr12	128082712	128084260	lnc-TMEM132C-4:1	0.0	+	128082713	128084260	0,0,0	2	451,105,	0,1443,
chr22	48016791	48027318	lnc-LL22NC03-75H12.2.1-2:1	0.0	-	48016792	48027318	0,0,0	6	59,497,1166,81,140,2242,	0,1413,3425,6119,6395,8285,
chr14	99311232	99311934	lnc-C14orf177-1:1	0.0	+	99311233	99311934	0,0,0	3	353,87,39,	0,443,663,
chr1	178060642	178063119	lnc-SEC16B.1-1:3	0.0	-	178060643	178063119	0,0,0	2	1905,424,	0,2053,
chr5	73617455	73635977	lnc-HEXB-1:1	0.0	+	73617456	73635977	0,0,0	3	227,154,169,	0,17341,18353,
chr14	101323581	101327355	lnc-DLK1-4:28	0.0	+	101323582	101327355	0,0,0	2	3112,270,	0,3504,
chr22	45002818	45021299	lnc-LDOC1L-1:1	0.0	-	45002819	45021299	0,0,0	4	110,170,117,103,	0,15348,15668,18378,
chr7	46516054	46517538	lnc-AC011294.3.1-1:3	0.0	-	46516055	46517538	0,0,0	2	131,98,	0,1386,
chr17	47325617	47330056	lnc-ABI3-2:8	0.0	+	47325618	47330056	0,0,0	2	47,449,	0,3990,
chrX	70882847	70884121	lnc-CXCR3-1:1	0.0	-	70882848	70884121	0,0,0	3	171,42,410,	0,277,864,
chr1	244232121	244256328	lnc-AKT3-3:1	0.0	-	244232122	244256328	0,0,0	5	108,200,86,37,37,	0,5011,6460,22769,24170,
chr8	12064279	12312147	lnc-AC130352.1-2:1	0.0	+	12064280	12312147	0,0,0	3	327,1117,1594,	0,242568,246274,
chr8	102399526	102405414	lnc-ZNF706-3:1	0.0	-	102399527	102405414	0,0,0	3	251,56,101,	0,3605,5787,
chrX	102942211	102946700	lnc-TMEM31-1:1	0.0	+	102942212	102946700	0,0,0	3	203,1529,354,	0,668,4135,
chr22	42665773	42671039	lnc-C22orf32-1:3	0.0	+	42665774	42671039	0,0,0	4	258,81,166,46,	0,4126,4888,5220,
chr14	91288708	91294472	lnc-TTC7B-1:1	0.0	-	91288709	91294472	0,0,0	3	112,132,140,	0,657,5624,
chr3	14389950	14394068	lnc-XPC-3:1	0.0	-	14389951	14394068	0,0,0	3	323,113,1848,	0,902,2270,
chr7	86974512	86974802	lnc-ABCB4-1:1	0.0	-	86974513	86974802	0,0,0	2	37,182,	0,108,
chr15	76020010	76030964	lnc-CSPG4-1:1	0.0	-	76020011	76030964	0,0,0	3	2765,186,237,	0,4297,10717,
chr1	232295836	232321389	lnc-DISC1-1:1	0.0	+	232295837	232321389	0,0,0	3	133,140,545,	0,23847,25008,
chr12	6548166	6560683	lnc-VAMP1-1:9	0.0	-	6548167	6560683	0,0,0	6	676,172,127,114,98,1177,	0,4545,7960,9036,9639,11340,
chr13	111767765	111768922	lnc-ANKRD10-2:1	0.0	-	111767766	111768922	0,0,0	2	273,220,	0,937,
chr2	113998306	113998987	lnc-PSD4-1:14	0.0	+	113998307	113998987	0,0,0	2	372,210,	0,471,
chr1	3653712	3663900	lnc-LRRC47-1:2	0.0	-	3653713	3663900	0,0,0	5	706,155,154,130,1730,	0,3084,5655,5912,8458,
chr5	74343857	74348668	lnc-ANKRD31-1:2	0.0	-	74343858	74348668	0,0,0	3	5,59,415,	0,4136,4396,
chr8	77403434	77595391	lnc-PEX2-2:6	0.0	-	77403435	77595391	0,0,0	3	32,103,105,	0,11544,191852,
chr11	61513964	61525121	lnc-C11orf10-1:3	0.0	-	61513965	61525121	0,0,0	6	649,113,1200,62,281,161,	0,858,2050,9142,10590,10996,
chr2	13677797	13749293	lnc-TRIB2-5:1	0.0	+	13677798	13749293	0,0,0	2	342,113,	0,71383,
chr20	37049239	37063916	lnc-KIAA1755-3:6	0.0	-	37049240	37063916	0,0,0	8	308,1236,114,85,87,72,123,77,	0,413,5343,5822,7083,10444,13907,14600,
chr19	37742827	37747421	lnc-ZNF383-1:1	0.0	+	37742828	37747421	0,0,0	3	257,84,121,	0,3973,4473,
chr17	62964155	62971694	lnc-GNA13-2:1	0.0	-	62964156	62971694	0,0,0	4	344,129,764,1022,	0,4496,4716,6517,
chr3	50245115	50252201	lnc-GNAI2-2:8	0.0	+	50245116	50252201	0,0,0	4	285,152,81,117,	0,6466,6719,6969,
chr10	116754415	116756352	lnc-TRUB1-1:1	0.0	+	116754416	116756352	0,0,0	3	129,96,119,	0,786,1818,
chr14	105883220	105886076	lnc-BRF1-1:2	0.0	-	105883221	105886076	0,0,0	3	1426,135,718,	0,1798,2138,
chrY	6311474	6315118	lnc-TSPY2-2:2	0.0	+	6311475	6315118	0,0,0	2	202,105,	0,3539,
chr9	132099157	132109743	lnc-PPP2R4-4:3	0.0	+	132099158	132109743	0,0,0	4	110,126,308,239,	0,1913,4857,10347,
chr3	129808275	129813147	lnc-TMCC1-2:1	0.0	-	129808276	129813147	0,0,0	4	46,419,91,157,	0,1269,2344,4715,
chr19	47163620	47180704	lnc-CALM3-1:1	0.0	+	47163621	47180704	0,0,0	3	45,143,308,	0,8804,16776,
chr4	16228285	16259810	lnc-CD38-1:1	0.0	+	16228286	16259810	0,0,0	3	515,101,1931,	0,12108,29594,
chr14	21484930	21485910	lnc-TPPP2-1:1	0.0	+	21484931	21485910	0,0,0	2	210,338,	0,642,
chr9	107689833	107691173	lnc-NIPSNAP3B-1:1	0.0	+	107689834	107691173	0,0,0	2	358,111,	0,1229,
chr7	22928989	22980809	lnc-FAM126A-1:1	0.0	-	22928990	22980809	0,0,0	4	323,215,112,25,	0,1564,51601,51795,
chr12	112277572	112280706	lnc-TMEM116-2:9	0.0	-	112277573	112280706	0,0,0	2	709,1576,	0,1558,
chr12	48099867	48136077	lnc-SLC48A1-1:1	0.0	+	48099868	48136077	0,0,0	6	79,145,126,100,97,2752,	0,11407,13062,13515,32830,33458,
chr16	31715600	31717339	lnc-ZNF720-1:4	0.0	+	31715601	31717339	0,0,0	3	111,124,347,	0,1069,1392,
chr3	128208099	128208929	lnc-EEFSEC-3:3	0.0	+	128208100	128208929	0,0,0	2	414,308,	0,522,
chr13	45915554	45951262	lnc-GTF2F2-2:4	0.0	+	45915555	45951262	0,0,0	4	195,118,224,67,	0,10477,28539,35641,
chr22	21821550	21824222	lnc-HIC2-1:3	0.0	+	21821551	21824222	0,0,0	5	353,538,57,403,440,	0,632,1517,1682,2232,
chr22	19435415	19437628	lnc-MRPL40-1:1	0.0	+	19435416	19437628	0,0,0	2	433,1664,	0,549,
chr1	116995267	117021464	lnc-ATP1A1OS-2:5	0.0	-	116995268	117021464	0,0,0	4	287,151,121,62,	0,2419,25406,26135,
chr5	175570087	175612158	lnc-RP11-826N14.2.1-2:7	0.0	-	175570088	175612158	0,0,0	23	542,171,119,140,28,185,125,882,128,333,55,111,58,87,65,68,169,65,25,71,79,71,55,	0,1940,3004,3881,4454,4601,4929,11666,13777,15779,24578,28668,30421,31889,32063,32749,33197,33674,37239,37731,39600,40146,42016,
chr8	130691380	130695925	lnc-GSDMC-1:1	0.0	-	130691381	130695925	0,0,0	4	186,122,267,108,	0,793,2712,4437,
chr14	19894368	19904572	lnc-OR4N2-3:3	0.0	+	19894369	19904572	0,0,0	3	323,88,314,	0,2416,9890,
chr14	100757453	100758287	lnc-YY1-1:2	0.0	+	100757454	100758287	0,0,0	2	404,25,	0,809,
chr16	30107750	30116777	lnc-PPP4C-1:1	0.0	+	30107751	30116777	0,0,0	2	990,2000,	0,7027,
chr2	219866936	219880443	lnc-CDK5R2-2:1	0.0	+	219866937	219880443	0,0,0	3	86,86,1820,	0,7742,11687,
chr12	54515059	54519678	lnc-SMUG1-2:2	0.0	-	54515060	54519678	0,0,0	2	172,135,	0,4484,
chr14	100070892	100092077	lnc-HHIPL1-1:2	0.0	+	100070893	100092077	0,0,0	2	60,979,	0,20206,
chr4	53588784	53617753	lnc-USP46-1:4	0.0	-	53588785	53617753	0,0,0	3	127,140,244,	0,28312,28725,
chr9	141090382	141093775	lnc-AL772363.1-2:1	0.0	-	141090383	141093775	0,0,0	2	350,188,	0,3205,
chr8	57449615	57452993	lnc-PENK-1:1	0.0	-	57449616	57452993	0,0,0	3	147,306,46,	0,1532,3332,
chr12	108827906	108886362	lnc-SART3-1:3	0.0	-	108827907	108886362	0,0,0	18	164,100,151,43,79,111,129,81,137,123,140,65,185,95,185,990,70,136,	0,4670,8419,9145,13312,14256,14628,19621,23666,25051,25315,27500,30132,37879,38872,45409,52043,58320,
chr1	147496675	147498172	lnc-GPR89B-1:2	0.0	+	147496676	147498172	0,0,0	2	284,155,	0,1342,
chr8	57449316	57453056	lnc-PENK-1:2	0.0	-	57449317	57453056	0,0,0	2	446,109,	0,3631,
chr5	17369333	17375686	lnc-MYO10-2:1	0.0	-	17369334	17375686	0,0,0	2	165,120,	0,6233,
chr12	54507796	54519675	lnc-SMUG1-2:3	0.0	-	54507797	54519675	0,0,0	4	135,300,152,132,	0,715,7291,11747,
chr7	28995865	28998864	lnc-CREB5-1:1	0.0	+	28995866	28998864	0,0,0	3	153,119,299,	0,2391,2700,
chr11	27639172	27656069	lnc-BDNF-1:5	0.0	-	27639173	27656069	0,0,0	3	398,196,192,	0,6324,16705,
chr8	144089169	144099814	lnc-CYP11B2-1:2	0.0	-	144089170	144099814	0,0,0	3	1455,88,238,	0,4732,10407,
chr11	66326336	66327855	lnc-CTSF-1:1	0.0	-	66326337	66327855	0,0,0	2	360,220,	0,1299,
chr11	66037302	66045996	lnc-YIF1A-1:1	0.0	-	66037303	66045996	0,0,0	2	2761,31,	0,8663,
chr7	1609781	1622867	lnc-MAFK-1:5	0.0	+	1609782	1622867	0,0,0	5	134,149,102,118,70,	0,4569,5641,9141,13016,
chr14	50508360	50519629	lnc-RP11-58E21.3.1-1:1	0.0	-	50508361	50519629	0,0,0	3	53,172,237,	0,632,11032,
chr8	91658685	91660969	lnc-NECAB1-1:2	0.0	+	91658686	91660969	0,0,0	2	426,264,	0,2020,
chr8	20810155	20831388	lnc-LZTS1-2:3	0.0	-	20810156	20831388	0,0,0	2	272,145,	0,21088,
chr1	2481512	2483037	lnc-HES5-1:4	0.0	-	2481513	2483037	0,0,0	2	201,607,	0,918,
chr10	72689681	72691814	lnc-SGPL1-1:1	0.0	+	72689682	72691814	0,0,0	2	1529,434,	0,1699,
chr12	6548326	6560733	lnc-VAMP1-1:7	0.0	-	6548327	6560733	0,0,0	7	516,172,127,114,98,640,99,	0,4385,7800,8876,9479,11180,12308,
chr17	42384667	42392683	lnc-SLC25A39-1:1	0.0	-	42384668	42392683	0,0,0	4	201,135,71,154,	0,2598,4085,7862,
chr4	3675319	3679582	lnc-LRPAP1-1:2	0.0	-	3675320	3679582	0,0,0	3	269,79,685,	0,3010,3578,
chr16	75507022	75529305	lnc-GABARAPL2-1:1	0.0	+	75507023	75529305	0,0,0	3	806,1256,148,	0,1940,22135,
chr1	143361990	143368190	lnc-RP3-377D14.1.1-2:9	0.0	+	143361991	143368190	0,0,0	4	68,29,73,109,	0,2858,2978,6091,
chrX	3820865	3838787	lnc-RP11-706O15.1.1-2:1	0.0	-	3820866	3838787	0,0,0	3	745,857,553,	0,2551,17369,
chr11	46867977	46895947	lnc-C11orf49-1:2	0.0	+	46867978	46895947	0,0,0	3	73,108,1323,	0,183,26647,
chr22	21058003	21058846	lnc-POM121L4P-1:12	0.0	+	21058004	21058846	0,0,0	3	325,41,248,	0,472,595,
chr2	74612623	74619031	lnc-WDR54-1:3	0.0	+	74612624	74619031	0,0,0	3	254,85,427,	0,5662,5981,
chr11	18621335	18623311	lnc-TMEM86A-1:3	0.0	+	18621336	18623311	0,0,0	3	209,73,291,	0,1303,1685,
chr21	44881991	44884696	lnc-SIK1-4:10	0.0	-	44881992	44884696	0,0,0	3	150,150,225,	0,1228,2480,
chr20	62669492	62671131	lnc-PRPF6-1:4	0.0	+	62669493	62671131	0,0,0	2	309,1157,	0,482,
chr11	25756316	25803213	lnc-ANO3-2:2	0.0	+	25756317	25803213	0,0,0	5	100,85,98,142,38,	0,5706,42924,45711,46859,
chr14	101292463	101327331	lnc-DLK1-4:11	0.0	+	101292464	101327331	0,0,0	8	91,109,716,114,130,134,76,304,	0,2581,2907,5294,6385,10040,19331,34564,
chr1	58326252	58333170	lnc-C8A-2:2	0.0	+	58326253	58333170	0,0,0	4	339,64,173,115,	0,1875,3841,6803,
chr8	22842108	22865044	lnc-TNFRSF10B-1:2	0.0	-	22842109	22865044	0,0,0	2	323,148,	0,22788,
chr1	453826	460465	lnc-OR4F16-6:1	0.0	-	453827	460465	0,0,0	2	340,86,	0,6553,
chr15	84867599	84874024	lnc-WDR73-2:5	0.0	-	84867600	84874024	0,0,0	6	2361,151,155,91,189,42,	0,4022,5329,5578,5939,6383,
chr20	37049238	37057973	lnc-KIAA1755-3:8	0.0	-	37049239	37057973	0,0,0	4	309,93,85,1651,	0,414,5823,7084,
chr7	19183915	19185876	lnc-HDAC9-2:1	0.0	+	19183916	19185876	0,0,0	2	159,1367,	0,594,
chr15	91565851	91566931	lnc-FES-2:3	0.0	+	91565852	91566931	0,0,0	2	119,389,	0,691,
chr8	142065388	142070695	lnc-DENND3-2:1	0.0	+	142065389	142070695	0,0,0	5	148,182,56,59,619,	0,1952,3163,3631,4688,
chr15	94408735	94410944	lnc-MCTP2-4:2	0.0	+	94408736	94410944	0,0,0	2	142,316,	0,1893,
chr19	14247990	14282071	lnc-AC022098.1-1:1	0.0	+	14247991	14282071	0,0,0	3	45,328,2483,	0,17973,31598,
chr8	92577207	92919681	lnc-RUNX1T1-4:1	0.0	-	92577208	92919681	0,0,0	4	162,130,105,180,	0,208090,296495,342294,
chr14	19650054	19662608	lnc-POTEG-3:7	0.0	+	19650055	19662608	0,0,0	3	72,115,430,	0,2189,12124,
chrX	102024145	102082072	lnc-RAB40AL-2:4	0.0	+	102024146	102082072	0,0,0	4	124,91,177,176,	0,47774,56775,57751,
chr14	101301862	101327153	lnc-DLK1-4:25	0.0	+	101301863	101327153	0,0,0	5	354,31,134,76,126,	0,519,641,9932,25165,
chr14	101300100	101327358	lnc-DLK1-4:24	0.0	+	101300101	101327358	0,0,0	4	2312,134,76,331,	0,2403,11694,26927,
chr2	4020434	4021285	lnc-RNASEH1-2:2	0.0	-	4020435	4021285	0,0,0	2	230,151,	0,700,
chr12	114514937	114517707	lnc-SDSL-4:1	0.0	+	114514938	114517707	0,0,0	2	225,334,	0,2436,
chr12	50318782	50323793	lnc-AQP2-1:7	0.0	+	50318783	50323793	0,0,0	5	88,65,136,123,312,	0,1081,1948,4376,4699,
chr3	40433340	40494671	lnc-ULK4-7:2	0.0	-	40433341	40494671	0,0,0	5	316,116,155,78,59,	0,604,7624,59855,61272,
chr20	57090782	57149026	lnc-VAPB-1:7	0.0	+	57090783	57149026	0,0,0	4	14,122,117,395,	0,3777,32085,57849,
chr11	45552869	45564023	lnc-CHST1-5:1	0.0	-	45552870	45564023	0,0,0	4	298,134,110,30,	0,1672,2103,11124,
chr11	134349192	134375507	lnc-GLB1L2-1:6	0.0	+	134349193	134375507	0,0,0	3	1613,104,2670,	0,3328,23645,
chr4	39640759	39653031	lnc-UBE2K-2:2	0.0	+	39640760	39653031	0,0,0	4	155,99,78,146,	0,2554,11237,12126,
chr20	5412637	5413249	lnc-GPCPD1-3:2	0.0	-	5412638	5413249	0,0,0	2	381,61,	0,551,
chr8	144098082	144099854	lnc-CYP11B2-1:1	0.0	-	144098083	144099854	0,0,0	2	481,278,	0,1494,
chr6	8784410	8785678	lnc-BMP6-5:1	0.0	+	8784411	8785678	0,0,0	2	160,329,	0,939,
chr1	3816967	3833789	lnc-DFFB-1:2	0.0	+	3816968	3833789	0,0,0	2	228,2831,	0,13991,
chr9	139008649	139010277	lnc-NACC2-1:1	0.0	-	139008650	139010277	0,0,0	2	221,360,	0,1268,
chr7	36790291	36802686	lnc-ANLN-2:1	0.0	+	36790292	36802686	0,0,0	3	360,130,97,	0,5022,12298,
chr6	170124794	170126184	lnc-PHF10-1:3	0.0	-	170124795	170126184	0,0,0	2	618,672,	0,718,
chr20	5466187	5466896	lnc-C20orf196-2:2	0.0	+	5466188	5466896	0,0,0	2	358,102,	0,607,
chr18	47340392	47377429	lnc-LIPG-1:1	0.0	+	47340393	47377429	0,0,0	4	40,89,63,1423,	0,25253,26340,35614,
chr17	4690351	4694029	lnc-VMO1-1:1	0.0	-	4690352	4694029	0,0,0	2	508,2294,	0,1384,
chr17	3627197	3631210	lnc-P2RX5-2:1	0.0	-	3627198	3631210	0,0,0	2	971,1927,	0,2086,
chr11	7471607	7487066	lnc-CYB5R2-2:2	0.0	-	7471608	7487066	0,0,0	5	66,32,148,98,83,	0,6441,7419,10862,15376,
chr2	74881378	74909182	lnc-C2orf65-1:1	0.0	-	74881379	74909182	0,0,0	2	168,2238,	0,25566,
chr15	101433944	101459488	lnc-CHSY1-3:2	0.0	-	101433945	101459488	0,0,0	2	2327,480,	0,25064,
chr11	73594906	73597748	lnc-CHCHD8-1:1	0.0	-	73594907	73597748	0,0,0	4	570,485,484,1122,	0,1044,1045,1720,
chr19	2511217	2541663	lnc-GADD45B-1:2	0.0	+	2511218	2541663	0,0,0	3	312,1269,205,	0,1436,30241,
chr14	104146165	104150352	lnc-XRCC3-1:2	0.0	-	104146166	104150352	0,0,0	3	1647,252,1158,	0,2527,3029,
chr16	88949679	88953544	lnc-TRAPPC2L-1:1	0.0	+	88949680	88953544	0,0,0	3	947,224,1395,	0,1349,2470,
chr17	59477257	59486501	lnc-NACA2-1:1	0.0	-	59477258	59486501	0,0,0	2	151,3691,	0,5553,
chr19	46706682	46715832	lnc-IGFL3-3:2	0.0	-	46706683	46715832	0,0,0	11	549,104,93,210,340,231,163,116,238,108,460,	-43619431,-43604687,-43601742,-43600946,-43597686,0,626,1379,5506,6736,8690,
chr17	34220710	34236953	lnc-RDM1-1:1	0.0	-	34220711	34236953	0,0,0	2	617,3782,	0,12461,
chr17	40119784	40126494	lnc-DNAJC7-1:1	0.0	-	40119785	40126494	0,0,0	2	216,832,	0,5878,
chr19	19466075	19606654	lnc-TSSK6-1:1	0.0	-	19466076	19606654	0,0,0	2	2707,17,	0,140562,
chr12	65938017	65951091	lnc-RP11-366L20.2.1-1:6	0.0	-	65938018	65951091	0,0,0	4	254,253,240,231,	0,1,12520,12843,
chr1	67863728	67866317	lnc-IL12RB2-1:1	0.0	+	67863729	67866317	0,0,0	2	1060,1209,	0,1380,
chr16	23886562	23889817	lnc-CHP2.1-1:1	0.0	+	23886563	23889817	0,0,0	3	1973,504,427,	0,2189,2828,
chr11	3050623	3062490	lnc-AC131971.1-1:1	0.0	+	3050624	3062490	0,0,0	2	2183,481,	0,11386,
chr8	125861007	125956854	lnc-ZNF572-1:2	0.0	+	125861008	125956854	0,0,0	6	56,62,209,85,114,46,	0,509,979,92697,94504,95801,
chr8	125954340	125957988	lnc-ZNF572-1:13	0.0	+	125954341	125957988	0,0,0	2	626,109,	0,3539,
chr12	133485300	133490880	lnc-ZNF26-1:1	0.0	+	133485301	133490880	0,0,0	3	434,214,1083,	0,2279,4497,
chr11	61355965	61375022	lnc-DAGLA-1:3	0.0	+	61355966	61375022	0,0,0	5	122,87,89,84,2056,	0,8399,14019,14024,17001,
chr1	55222572	55230161	lnc-TTC4-1:1	0.0	+	55222573	55230161	0,0,0	2	2282,17,	0,7572,
chr11	18621333	18631802	lnc-TMEM86A-1:2	0.0	+	18621334	18631802	0,0,0	6	211,194,89,38,98,1018,	0,17,1305,3371,3985,9451,
chr11	18621335	18623311	lnc-TMEM86A-1:4	0.0	+	18621336	18623311	0,0,0	6	209,73,291,43,17,585,	0,1303,1685,16346476,16524107,16849165,
chr19	1822087	1824542	lnc-ONECUT3-1:1	0.0	+	1822088	1824542	0,0,0	3	1169,94,435,	0,1534,2020,
chr16	1014986	1022082	lnc-C1QTNF8-1:1	0.0	-	1014987	1022082	0,0,0	2	3676,57,	0,7039,
chr14	31889963	31922089	lnc-NUBPL-1:3	0.0	+	31889964	31922089	0,0,0	5	222,220,125,91,777,	-2,0,1086,24886,31349,
chr12	93936238	93965544	lnc-UBE2N-1:5	0.0	-	93936239	93965544	0,0,0	4	2896,2895,227,202,	0,1,24281,29104,
chr11	70227196	70244408	lnc-SHANK2-1:1	0.0	-	70227197	70244408	0,0,0	2	187,205,	0,17007,
chr11	70219515	70244594	lnc-SHANK2-1:2	0.0	-	70219516	70244594	0,0,0	2	2211,391,	0,24688,
chr11	71725336	71731956	lnc-IL18BP-1:1	0.0	+	71725337	71731956	0,0,0	4	2601,932,115,585,	0,3072,4604,6035,
chr6	3229005	3288894	lnc-PSMG4-1:1	0.0	+	3229006	3288894	0,0,0	2	188,1920,	0,57969,
chr3	50297828	50339249	lnc-HYAL3-1:1	0.0	-	50297829	50339249	0,0,0	2	2885,84,	0,41337,
chr19	15050245	16748905	lnc-OR7C2-1:2	0.0	+	15050246	16748905	0,0,0	9	63,16,35,9,3,11,54,1380,1356,	0,255994,593036,862435,1223735,1542433,1599789,1697280,1697304,
chr12	6437932	6447620	lnc-PLEKHG6-1:1	0.0	+	6437933	6447620	0,0,0	3	856,89,981,	0,1011,8707,
chr1	20010583	20016628	lnc-RNF186-1:1	0.0	-	20010584	20016628	0,0,0	3	780,1993,308,	0,3666,5737,
chr19	19017010	19020282	lnc-DDX49-1:1	0.0	+	19017011	19020282	0,0,0	2	1989,688,	0,2584,
chr15	91413147	91579841	lnc-FES-2:1	0.0	+	91413148	91579841	0,0,0	4	24,119,111,1694,	0,160205,162499,165000,
chr15	91565851	91574370	lnc-FES-2:4	0.0	+	91565852	91574370	0,0,0	4	119,659,361,482,	0,691,7259,8037,
chr12	249798	258281	lnc-SLC6A12-2:1	0.0	-	249799	258281	0,0,0	5	171,333,1292,1331,1358,	0,279,701,2606,7125,
chr12	246576	258329	lnc-SLC6A12-2:2	0.0	-	246577	258329	0,0,0	10	217,153,94,131,156,333,1300,171,261,85,	0,889,1140,2829,3237,3501,3923,5828,6898,11668,
chr19	59018031	59023780	lnc-ZNF446-1:1	0.0	+	59018032	59023780	0,0,0	2	207,5023,	0,726,
chr5	140797765	140892510	lnc-DIAPH1-2:1	0.0	-	140797766	140892510	0,0,0	3	670,639,407,	0,93462,94338,
chr12	127399765	127544942	lnc-SLC15A4-15:4	0.0	-	127399766	127544942	0,0,0	8	230,213,253,176,79,95,200,311,	0,17,7487,7810,60618,85335,116646,144866,
chr8	61297146	61429339	lnc-CA8-2:9	0.0	-	61297147	61429339	0,0,0	4	78,200,116,183,	0,619,124059,132010,
chr8	61317284	61381450	lnc-CA8-2:5	0.0	-	61317285	61381450	0,0,0	3	524,136,24,	0,3629,64142,
chr8	61316864	61321001	lnc-CA8-2:7	0.0	-	61316865	61321001	0,0,0	2	944,88,	0,4049,
chr3	47455557	47457105	lnc-PTPN23-1:1	0.0	+	47455558	47457105	0,0,0	2	206,1053,	0,495,
chr17	75524206	75532673	lnc-AC015804.1-2:1	0.0	-	75524207	75532673	0,0,0	4	3685,170,233,352,	0,4972,6330,8115,
chr16	11559111	11567026	lnc-RMI2-1:1	0.0	+	11559112	11567026	0,0,0	3	277,109,1893,	0,5359,6022,
chr20	48864179	48883632	lnc-TMEM189-2:1	0.0	-	48864180	48883632	0,0,0	9	111,133,212,109,122,1728,5824,14,91,	0,220,5753,10715,16559,17725,3367691,3753332,3927370,
chr22	40806304	41188085	lnc-MCHR1-1:1	0.0	+	40806305	41188085	0,0,0	7	2587,357,39,20,143,76,162,	0,3440,249796,273361,350670,352376,381619,
chrX	120181437	120183374	lnc-CT47A1-1:1	0.0	-	120181438	120183374	0,0,0	2	96,1663,	0,274,
chr11	3837981	3843130	lnc-RHOG-1:1	0.0	-	3837982	3843130	0,0,0	2	1423,1420,	0,3729,
chr17	18079878	18088067	lnc-FLII-1:1	0.0	-	18079879	18088067	0,0,0	2	1801,357,	0,7832,
chr2	85291256	85294470	lnc-C2orf89-1:1	0.0	-	85291257	85294470	0,0,0	2	546,2565,	0,649,
chr17	4383674	4389747	lnc-MYBBP1A-1:1	0.0	-	4383675	4389747	0,0,0	3	135,1561,329,	0,649,5744,
chr11	8081584	8089487	lnc-EIF3F-1:1	0.0	+	8081585	8089487	0,0,0	3	41,159,331,	0,2035,7572,
chr20	61819726	61825062	lnc-YTHDF1-1:1	0.0	-	61819727	61825062	0,0,0	2	2431,1115,	0,4221,
