#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds
1662	TCONS_00014425	chr7	-	141212966	141215416	141215416	141215416	3	141212966,141214349,141215383,	141213037,141214529,141215416,
1662	TCONS_00013985	chr7	-	141224001	141229057	141229057	141229057	2	141224001,141228843,	141224025,141229057,
1667	TCONS_00012852	chr7	+	141870969	141921088	141921088	141921088	24	141870969,141871897,141872451,141873028,141875451,141883065,141884876,141885788,141887549,141889166,141895953,141896364,141896499,141897199,141897443,141897938,141898414,141899679,141908019,141908372,141918160,141919669,141920097,141920363,	141871240,141871994,141872564,141873154,141875580,141883173,141884939,141885923,141887634,141889305,141896087,141896399,141896616,141897348,141897528,141897995,141898539,141899768,141908106,141908422,141918331,141919974,141920240,141921088,
1667	TCONS_00013611	chr7	+	141899754	141923474	141923474	141923474	4	141899754,141908372,141918160,141919669,	141899768,141908422,141918331,141923474,
1667	TCONS_00014223	chr7	+	141907995	141922324	141922324	141922324	4	141907995,141908372,141918160,141919669,	141908106,141908422,141918331,141922324,
1667	TCONS_00012861	chr7	-	141940556	141946886	141946886	141946886	11	141940556,141942122,141942316,141942700,141943142,141943501,141943795,141944779,141945108,141945805,141946598,	141940690,141942182,141942413,141942792,141943309,141943604,141943963,141944863,141945270,141945952,141946886,
1667	TCONS_l2_00027230	chr7	+	141940629	141943268	141943268	141943268	5	141940629,141942122,141942316,141942700,141943142,	141940690,141942182,141942413,141942792,141943268,
1668	TCONS_l2_00026933	chr7	-	141968211	141972326	141972326	141972326	3	141968211,141970966,141971771,	141969704,141971120,141972326,
1668	TCONS_l2_00027510	chr7	-	141987200	141991423	141991423	141991423	4	141987200,141987766,141988152,141991396,	141987226,141987880,141988678,141991423,
1668	TCONS_l2_00026248	chr7	+	141998744	141999096	141999096	141999096	2	141998744,141999008,	141998891,141999096,
1672	TCONS_00013988	chr7	-	142539827	142552743	142552743	142552743	3	142539827,142543019,142552722,	142539990,142543134,142552743,
1675	TCONS_l2_00026251	chr7	+	142927259	142928714	142928714	142928714	2	142927259,142928312,	142927994,142928714,
1684	TCONS_00014225	chr7	+	144084025	144088050	144088050	144088050	2	144084025,144087787,	144084135,144088050,
1684	TCONS_00014226	chr7	+	144084025	144088050	144088050	144088050	2	144084025,144087663,	144084135,144088050,
1684	TCONS_00013616	chr7	+	144084037	144088382	144088382	144088382	2	144084037,144087787,	144084130,144088382,
1684	TCONS_00013617	chr7	+	144084065	144088102	144088102	144088102	2	144084065,144087663,	144084130,144088102,
1690	TCONS_00013620	chr7	+	144854105	144857237	144857237	144857237	3	144854105,144855972,144857164,	144854153,144856107,144857237,
1694	TCONS_00013270	chr7	-	145372974	145378462	145378462	145378462	2	145372974,145378201,	145373385,145378462,
1716	TCONS_00013994	chr7	-	148321790	148322542	148322542	148322542	2	148321790,148322450,	148321927,148322542,
1722	TCONS_00013092	chr7	+	149095294	149098547	149098547	149098547	2	149095294,149095767,	149095634,149098547,
1722	TCONS_00013995	chr7	-	149097268	149097769	149097769	149097769	2	149097268,149097626,	149097403,149097769,
1723	TCONS_l2_00026263	chr7	+	149244152	149250817	149250817	149250817	2	149244152,149248745,	149248045,149250817,
1723	TCONS_l2_00026953	chr7	-	149244262	149260631	149260631	149260631	6	149244262,149247958,149248745,149249891,149255698,149260610,	149246465,149248037,149248917,149250104,149255930,149260631,
1723	TCONS_l2_00026954	chr7	-	149244263	149255709	149255709	149255709	6	149244263,149246283,149247958,149248745,149249891,149255698,	149244867,149246465,149248037,149248917,149250104,149255709,
1723	TCONS_l2_00026956	chr7	-	149244299	149250116	149250116	149250116	5	149244299,149246283,149247958,149248745,149249891,	149245019,149246465,149248037,149248917,149250116,
1723	TCONS_l2_00027516	chr7	-	149248894	149250108	149250108	149250108	2	149248894,149249891,	149248917,149250108,
1724	TCONS_l2_00027518	chr7	-	149316776	149321818	149321818	149321818	5	149316776,149316948,149317014,149318350,149321632,	149316784,149316970,149317128,149318650,149321818,
1724	TCONS_l2_00027519	chr7	-	149318230	149321818	149321818	149321818	3	149318230,149318350,149321632,	149318263,149318650,149321818,
1726	TCONS_l2_00026968	chr7	-	149581361	149606789	149606789	149606789	5	149581361,149584459,149588279,149589362,149606738,	149581379,149584699,149588390,149589487,149606789,
1726	TCONS_l2_00026969	chr7	-	149584360	149606795	149606795	149606795	4	149584360,149588279,149589362,149606738,	149584696,149588390,149589487,149606795,
1726	TCONS_l2_00026264	chr7	+	149589256	149606765	149606765	149606765	2	149589256,149606734,	149589483,149606765,
1727	TCONS_00013093	chr7	+	149697840	149702213	149702213	149702213	2	149697840,149701496,	149700167,149702213,
1727	TCONS_l2_00026970	chr7	-	149714422	149745413	149745413	149745413	3	149714422,149731659,149735003,	149715077,149734066,149745413,
1727	TCONS_l2_00026265	chr7	+	149730164	149745413	149745413	149745413	8	149730164,149730518,149733394,149734314,149735750,149737703,149741838,149744133,	149730176,149731313,149733906,149734323,149736740,149738550,149742984,149745413,
1727	TCONS_l2_00026267	chr7	+	149731354	149745413	149745413	149745413	7	149731354,149735712,149737703,149739962,149740677,149741838,149744133,	149731819,149736740,149738186,149740328,149740749,149742984,149745413,
1727	TCONS_l2_00026266	chr7	+	149731354	149738749	149738749	149738749	2	149731354,149735712,	149731819,149738749,
1727	TCONS_l2_00026268	chr7	+	149734538	149745413	149745413	149745413	7	149734538,149735712,149738451,149739026,149740267,149741838,149744133,	149734764,149735802,149738550,149739101,149740328,149742984,149745413,
1727	TCONS_l2_00027238	chr7	+	149736256	149742179	149742179	149742179	3	149736256,149740677,149741838,	149737804,149740749,149742179,
1727	TCONS_l2_00026269	chr7	+	149736651	149742927	149742927	149742927	4	149736651,149738529,149740227,149741838,	149736719,149738550,149740267,149742927,
1727	TCONS_l2_00026270	chr7	+	149736710	149742927	149742927	149742927	3	149736710,149738529,149741838,	149736719,149738550,149742927,
1727	TCONS_l2_00027239	chr7	+	149737609	149773744	149773744	149773744	5	149737609,149738451,149770705,149771061,149773638,	149737743,149738550,149770828,149771172,149773744,
1727	TCONS_l2_00027240	chr7	+	149738451	149742181	149742181	149742181	2	149738451,149741838,	149738550,149742181,
1727	TCONS_l2_00026271	chr7	+	149739030	149742927	149742927	149742927	2	149739030,149741838,	149739101,149742927,
1727	TCONS_l2_00026272	chr7	+	149739411	149745413	149745413	149745413	3	149739411,149741838,149744133,	149740267,149742984,149745413,
1727	TCONS_l2_00027241	chr7	+	149759177	149771465	149771465	149771465	3	149759177,149770705,149771061,	149759348,149770828,149771465,
1728	TCONS_00014003	chr7	-	149903392	149917567	149917567	149917567	2	149903392,149917333,	149903435,149917567,
1728	TCONS_00014004	chr7	-	149917352	149918381	149918381	149918381	2	149917352,149918020,	149917587,149918381,
1728	TCONS_00014005	chr7	-	149927174	149934670	149934670	149934670	3	149927174,149930123,149934644,	149927545,149932342,149934670,
1728	TCONS_00014006	chr7	-	149929649	149934873	149934873	149934873	2	149929649,149934644,	149932342,149934873,
1729	TCONS_00013626	chr7	+	150040314	150054583	150054583	150054583	2	150040314,150054387,	150040730,150054583,
1729	TCONS_00013627	chr7	+	150040397	150045221	150045221	150045221	2	150040397,150045154,	150040730,150045221,
1729	TCONS_00013628	chr7	+	150040715	150055006	150055006	150055006	2	150040715,150054391,	150040730,150055006,
1730	TCONS_l2_00027242	chr7	+	150097789	150109557	150109557	150109557	2	150097789,150107247,	150098060,150109557,
1730	TCONS_l2_00026276	chr7	+	150102390	150109543	150109543	150109543	3	150102390,150104671,150107247,	150102405,150105576,150109543,
1730	TCONS_l2_00026277	chr7	+	150102396	150108041	150108041	150108041	2	150102396,150107247,	150102405,150108041,
1730	TCONS_l2_00026278	chr7	+	150102458	150109699	150109699	150109699	2	150102458,150107247,	150104951,150109699,
1730	TCONS_l2_00026279	chr7	+	150102587	150109543	150109543	150109543	3	150102587,150104671,150107247,	150102992,150105576,150109543,
1730	TCONS_l2_00026280	chr7	+	150103015	150104703	150104703	150104703	2	150103015,150104671,	150103654,150104703,
1730	TCONS_l2_00026281	chr7	+	150105206	150109561	150109561	150109561	3	150105206,150105729,150107247,	150105576,150105872,150109561,
1730	TCONS_l2_00026282	chr7	+	150107128	150108132	150108132	150108132	2	150107128,150107247,	150107146,150108132,
1730	TCONS_00012895	chr7	+	150130741	150145228	150145228	150145228	3	150130741,150139636,150144163,	150130917,150140248,150145228,
1730	TCONS_00013097	chr7	+	150130817	150139980	150139980	150139980	3	150130817,150132117,150139636,	150130917,150132245,150139980,
1730	TCONS_00014233	chr7	+	150130837	150143908	150143908	150143908	3	150130837,150139636,150143787,	150130917,150140248,150143908,
1730	TCONS_00014232	chr7	+	150130837	150142088	150142088	150142088	3	150130837,150139636,150141851,	150130917,150140248,150142088,
1730	TCONS_00013630	chr7	+	150130837	150132428	150132428	150132428	2	150130837,150132117,	150130917,150132428,
1730	TCONS_00013631	chr7	+	150139336	150141904	150141904	150141904	2	150139336,150141851,	150140248,150141904,
1731	TCONS_l2_00026976	chr7	-	150245545	150260952	150260952	150260952	2	150245545,150260508,	150246665,150260952,
1736	TCONS_l2_00026978	chr7	-	150885761	150902611	150902611	150902611	19	150885761,150888724,150889362,150889829,150890377,150891342,150891602,150892516,150892661,150893533,150894062,150894290,150894907,150895883,150897468,150899996,150900480,150901594,150902529,	150888174,150888963,150889540,150889916,150890577,150891450,150891685,150892572,150892744,150893640,150894138,150894413,150894992,150896089,150897540,150900182,150900600,150901922,150902611,
1736	TCONS_l2_00026979	chr7	-	150887329	150895717	150895717	150895717	13	150887329,150888724,150889362,150889829,150890283,150891342,150891602,150892516,150893533,150894062,150894290,150894907,150895633,	150888174,150888963,150889540,150889916,150890577,150891450,150891685,150892744,150893640,150894138,150894413,150894992,150895717,
1736	TCONS_l2_00027520	chr7	-	150887959	150902581	150902581	150902581	19	150887959,150888724,150889362,150889829,150890283,150891342,150891602,150892516,150892661,150893533,150894062,150894290,150894907,150895883,150897468,150899996,150900480,150901594,150902529,	150888174,150888963,150889540,150889916,150890577,150891450,150891685,150892572,150892744,150893640,150894138,150894413,150894992,150896089,150897540,150900182,150900600,150901922,150902581,
1737	TCONS_00013632	chr7	+	151108105	151110811	151110811	151110811	4	151108105,151108755,151109052,151109804,	151108398,151108878,151109156,151110811,
1737	TCONS_00013633	chr7	+	151109051	151110099	151110099	151110099	2	151109051,151109804,	151109156,151110099,
1741	TCONS_00014234	chr7	+	151574432	151576341	151576341	151576341	2	151574432,151575944,	151574951,151576341,
1741	TCONS_00013099	chr7	+	151574549	151576299	151576299	151576299	2	151574549,151575646,	151574951,151576299,
1753	TCONS_00013635	chr7	+	153092497	153093207	153093207	153093207	2	153092497,153093148,	153092703,153093207,
1753	TCONS_l2_00027522	chr7	-	153097004	153109319	153109319	153109319	4	153097004,153102576,153104040,153109177,	153097631,153102683,153104171,153109319,
1753	TCONS_l2_00026982	chr7	-	153097396	153102664	153102664	153102664	2	153097396,153102576,	153097631,153102664,
1753	TCONS_l2_00027523	chr7	-	153102577	153111021	153111021	153111021	2	153102577,153110697,	153102683,153111021,
1753	TCONS_l2_00027524	chr7	-	153108318	153111048	153111048	153111048	2	153108318,153108666,	153108560,153111048,
1753	TCONS_00013636	chr7	+	153119375	153120601	153120601	153120601	2	153119375,153120525,	153119626,153120601,
1753	TCONS_00014010	chr7	-	153120802	153125424	153125424	153125424	2	153120802,153125395,	153121101,153125424,
1753	TCONS_00014011	chr7	-	153220299	153221300	153221300	153221300	2	153220299,153221093,	153220910,153221300,
1755	TCONS_00014012	chr7	-	153406737	153413531	153413531	153413531	2	153406737,153413333,	153407404,153413531,
1755	TCONS_00013637	chr7	+	153445241	153446094	153446094	153446094	2	153445241,153445839,	153445408,153446094,
1767	TCONS_00013648	chr7	+	154995523	154996760	154996760	154996760	3	154995523,154995946,154996749,	154995645,154996073,154996760,
1767	TCONS_00013100	chr7	+	154995856	154996899	154996899	154996899	2	154995856,154996749,	154996073,154996899,
1767	TCONS_00014013	chr7	-	154999559	155000123	155000123	155000123	2	154999559,154999743,	154999626,155000123,
1767	TCONS_00014014	chr7	-	155000027	155000985	155000985	155000985	2	155000027,155000676,	155000052,155000985,
1767	TCONS_00014015	chr7	-	155000223	155001321	155001321	155001321	2	155000223,155000579,	155000248,155001321,
1767	TCONS_00013649	chr7	+	155005958	155008794	155008794	155008794	2	155005958,155007757,	155005987,155008794,
1767	TCONS_l2_00026989	chr7	-	155029883	155045775	155045775	155045775	3	155029883,155031200,155045725,	155030543,155045242,155045775,
1767	TCONS_l2_00026991	chr7	-	155034690	155044204	155044204	155044204	2	155034690,155044002,	155040579,155044204,
1768	TCONS_00014236	chr7	+	155058856	155059506	155059506	155059506	2	155058856,155059237,	155059070,155059506,
1768	TCONS_00013101	chr7	+	155059008	155059762	155059762	155059762	3	155059008,155059237,155059630,	155059070,155059499,155059762,
1768	TCONS_00014020	chr7	-	155061985	155069592	155069592	155069592	3	155061985,155064911,155068861,	155062157,155065006,155069592,
1768	TCONS_00014447	chr7	-	155061985	155065006	155065006	155065006	2	155061985,155064911,	155062157,155065006,
1768	TCONS_00012896	chr7	+	155174770	155189051	155189051	155189051	2	155174770,155187740,	155175010,155189051,
1769	TCONS_00013650	chr7	+	155207580	155211508	155211508	155211508	4	155207580,155207913,155208629,155211090,	155207625,155208062,155208700,155211508,
1769	TCONS_00014237	chr7	+	155207823	155211488	155211488	155211488	3	155207823,155208629,155211090,	155208062,155208700,155211488,
1769	TCONS_00013277	chr7	-	155213900	155249794	155249794	155249794	3	155213900,155243861,155249684,	155214168,155244017,155249794,
1775	TCONS_00014032	chr7	-	155985720	155986607	155986607	155986607	2	155985720,155986489,	155985903,155986607,
1775	TCONS_00013651	chr7	+	155986796	156002534	156002534	156002534	5	155986796,155988721,155996277,156000786,156001177,	155986820,155988866,155996726,156000872,156002534,
1775	TCONS_00014238	chr7	+	156016153	156028784	156028784	156028784	4	156016153,156026624,156028509,156028703,	156016246,156026729,156028588,156028784,
1775	TCONS_00013652	chr7	+	156016178	156017888	156017888	156017888	2	156016178,156017657,	156016246,156017888,
1776	TCONS_00013278	chr7	-	156225216	156228527	156228527	156228527	2	156225216,156228452,	156225573,156228527,
1776	TCONS_l2_00027008	chr7	-	156231571	156234013	156234013	156234013	2	156231571,156233923,	156231689,156234013,
1776	TCONS_l2_00027010	chr7	-	156233930	156237653	156237653	156237653	2	156233930,156236942,	156234074,156237653,
1777	TCONS_l2_00027013	chr7	-	156264822	156308832	156308832	156308832	2	156264822,156308810,	156265405,156308832,
1778	TCONS_l2_00027531	chr7	-	156376853	156398076	156398076	156398076	3	156376853,156396478,156397881,	156377214,156396605,156398076,
1778	TCONS_l2_00027014	chr7	-	156376913	156395783	156395783	156395783	2	156376913,156395744,	156377214,156395783,
1778	TCONS_l2_00027532	chr7	-	156396311	156398461	156398461	156398461	3	156396311,156397881,156398351,	156396605,156398074,156398461,
1778	TCONS_l2_00027533	chr7	-	156397825	156398438	156398438	156398438	2	156397825,156398351,	156398074,156398438,
1780	TCONS_00013653	chr7	+	156696054	156714884	156714884	156714884	2	156696054,156713984,	156696198,156714884,
1780	TCONS_00013102	chr7	+	156737414	156738339	156738339	156738339	2	156737414,156738059,	156737665,156738339,
1781	TCONS_00013654	chr7	+	156774469	156774876	156774876	156774876	2	156774469,156774822,	156774743,156774876,
1781	TCONS_00013655	chr7	+	156775940	156777103	156777103	156777103	2	156775940,156776727,	156776075,156777103,
1781	TCONS_00012897	chr7	+	156803599	156809117	156809117	156809117	2	156803599,156808582,	156804001,156809117,
1781	TCONS_00013103	chr7	+	156850402	156851208	156851208	156851208	2	156850402,156850900,	156850526,156851208,
1783	TCONS_00013284	chr7	-	157074229	157075380	157075380	157075380	2	157074229,157074837,	157074251,157075380,
1784	TCONS_00014459	chr7	-	157230889	157232826	157232826	157232826	2	157230889,157232582,	157232499,157232826,
1784	TCONS_00014460	chr7	-	157230889	157232826	157232826	157232826	2	157230889,157232548,	157232466,157232826,
1785	TCONS_00013105	chr7	+	157294015	157296271	157296271	157296271	3	157294015,157295677,157296045,	157294209,157295803,157296271,
1785	TCONS_00014240	chr7	+	157294833	157308818	157308818	157308818	3	157294833,157295677,157308529,	157295036,157295803,157308818,
1785	TCONS_00014239	chr7	+	157294833	157296151	157296151	157296151	3	157294833,157295677,157296045,	157295036,157295803,157296151,
1785	TCONS_00014241	chr7	+	157305953	157308818	157308818	157308818	2	157305953,157308529,	157306031,157308818,
1785	TCONS_00013106	chr7	+	157305987	157309535	157309535	157309535	3	157305987,157308971,157309489,	157306031,157309173,157309535,
1793	TCONS_00013656	chr7	+	158383259	158383964	158383964	158383964	2	158383259,158383597,	158383448,158383964,
1793	TCONS_00013107	chr7	+	158383320	158383812	158383812	158383812	2	158383320,158383597,	158383499,158383812,
1793	TCONS_l2_00027019	chr7	-	158413307	158416118	158416118	158416118	2	158413307,158416002,	158415880,158416118,
1796	TCONS_00014242	chr7	+	158743206	158750045	158750045	158750045	3	158743206,158749273,158749907,	158743609,158749374,158750045,
1796	TCONS_00013658	chr7	+	158751571	158763083	158763083	158763083	2	158751571,158762647,	158751602,158763083,
1796	TCONS_00013659	chr7	+	158766825	158770364	158770364	158770364	2	158766825,158769358,	158767120,158770364,
1796	TCONS_00013660	chr7	+	158766998	158775604	158775604	158775604	2	158766998,158775373,	158767120,158775604,
1796	TCONS_00013108	chr7	+	158799212	158801480	158801480	158801480	2	158799212,158801240,	158799518,158801480,
1796	TCONS_00012854	chr7	+	158801044	158818928	158818928	158818928	5	158801044,158809148,158812997,158814363,158817857,	158802129,158810337,158813539,158814488,158818928,
1796	TCONS_00013109	chr7	+	158801044	158815371	158815371	158815371	4	158801044,158809148,158812997,158814363,	158802129,158810337,158813539,158815371,
1796	TCONS_00013661	chr7	+	158801191	158813556	158813556	158813556	2	158801191,158813175,	158802129,158813556,
1796	TCONS_00013662	chr7	+	158801256	158810330	158810330	158810330	2	158801256,158809148,	158802129,158810330,
1796	TCONS_00013663	chr7	+	158812151	158814447	158814447	158814447	2	158812151,158814363,	158813539,158814447,
1797	TCONS_00014243	chr7	+	158968746	158975451	158975451	158975451	2	158968746,158975135,	158968761,158975451,
0	TCONS_00014496	chr8	+	67104345	67109547	67109547	67109547	3	67104345,67105492,67108959,	67105202,67105546,67109547,
0	TCONS_00015291	chr8	+	67105431	67109921	67109921	67109921	2	67105431,67108959,	67105546,67109921,
9	TCONS_l2_00028456	chr8	+	687650	1087777	1087777	1087777	4	687650,772091,857911,1087298,	687825,772193,857966,1087777,
9	TCONS_l2_00027547	chr8	+	833264	1054985	1054985	1054985	3	833264,857911,1054882,	833348,857966,1054985,
11	TCONS_00014947	chr8	-	20917382	20986642	20986642	20986642	2	20917382,20986394,	20917446,20986642,
14	TCONS_l2_00027747	chr8	+	49277961	49337122	49337122	49337122	2	49277961,49336912,	49278032,49337122,
17	TCONS_l2_00028559	chr8	-	72315676	72459892	72459892	72459892	4	72315676,72383092,72447978,72459749,	72317149,72383166,72448083,72459892,
23	TCONS_00015144	chr8	-	118453210	118531528	118531528	118531528	3	118453210,118477908,118531277,	118453451,118478146,118531528,
23	TCONS_00015154	chr8	-	123713326	123746233	123746233	123746233	2	123713326,123745821,	123715660,123746233,
24	TCONS_00014859	chr8	+	132065845	132142145	132142145	132142145	3	132065845,132089367,132142125,	132066028,132089479,132142145,
73	TCONS_l2_00027542	chr8	+	687569	982857	982857	982857	4	687569,772091,857911,982585,	687825,772193,857966,982857,
73	TCONS_l2_00027541	chr8	+	687569	952276	952276	952276	3	687569,857911,952112,	687825,857966,952276,
73	TCONS_l2_00027543	chr8	+	714226	952750	952750	952750	4	714226,772091,857911,952112,	714258,772193,857966,952750,
73	TCONS_l2_00028457	chr8	+	833197	982930	982930	982930	4	833197,857911,952112,982585,	833348,857966,953304,982930,
73	TCONS_l2_00027546	chr8	+	833264	982894	982894	982894	3	833264,857911,982585,	833348,857966,982894,
73	TCONS_l2_00027545	chr8	+	833264	952750	952750	952750	3	833264,857911,952112,	833348,857966,952750,
73	TCONS_l2_00027548	chr8	+	833648	952276	952276	952276	3	833648,857911,952112,	833773,857966,952276,
73	TCONS_l2_00027550	chr8	+	833731	982894	982894	982894	3	833731,857911,982585,	833773,857966,982894,
73	TCONS_l2_00027551	chr8	+	846692	982857	982857	982857	3	846692,857911,982585,	846773,857966,982857,
73	TCONS_l2_00027553	chr8	+	846713	952276	952276	952276	3	846713,857911,952112,	846773,857966,952276,
75	TCONS_00014580	chr8	+	2584689	2662202	2662202	2662202	2	2584689,2662103,	2585033,2662202,
80	TCONS_l2_00028460	chr8	+	7812534	7866277	7866277	7866277	7	7812534,7818754,7842693,7843002,7843527,7844058,7865716,	7813080,7818818,7842755,7843070,7843595,7844123,7866277,
80	TCONS_l2_00028082	chr8	-	7958281	8025377	8025377	8025377	3	7958281,7992173,8025338,	7958740,7992262,8025377,
80	TCONS_l2_00028083	chr8	-	7958602	8042348	8042348	8042348	3	7958602,7992173,8042247,	7958740,7992262,8042348,
81	TCONS_00014594	chr8	+	8780048	8784509	8784509	8784509	2	8780048,8784500,	8780260,8784509,
84	TCONS_00014620	chr8	+	12052319	12060127	12060127	12060127	4	12052319,12053399,12056212,12059990,	12052946,12053747,12056305,12060127,
92	TCONS_00015248	chr8	+	20811153	20852334	20852334	20852334	3	20811153,20820291,20852290,	20811204,20820412,20852334,
92	TCONS_00014463	chr8	+	20831496	20852630	20852630	20852630	5	20831496,20840967,20843921,20852290,20852539,	20832164,20841617,20843997,20852449,20852630,
93	TCONS_00014948	chr8	-	21222915	21267010	21267010	21267010	2	21222915,21266929,	21223207,21267010,
95	TCONS_00014653	chr8	+	23316672	23336893	23336893	23336893	2	23316672,23336716,	23316871,23336893,
101	TCONS_00014486	chr8	+	29605840	29656007	29656007	29656007	4	29605840,29647847,29648610,29654350,	29606095,29647963,29648898,29656007,
101	TCONS_00014487	chr8	+	29605840	29656007	29656007	29656007	4	29605840,29647847,29648610,29654350,	29606095,29647963,29649397,29656007,
104	TCONS_l2_00027706	chr8	+	32785451	32902432	32902432	32902432	3	32785451,32899152,32901884,	32785611,32899261,32902432,
104	TCONS_l2_00027707	chr8	+	32785484	32903006	32903006	32903006	3	32785484,32853718,32901884,	32785611,32853834,32903006,
104	TCONS_l2_00028478	chr8	+	32785487	32902372	32902372	32902372	4	32785487,32853718,32899152,32901884,	32785611,32853834,32899261,32902372,
104	TCONS_l2_00027708	chr8	+	32853774	32902142	32902142	32902142	3	32853774,32899152,32901884,	32853834,32899261,32902142,
108	TCONS_00014969	chr8	-	36823935	36839479	36839479	36839479	2	36823935,36839152,	36824721,36839479,
110	TCONS_l2_00027727	chr8	+	39172100	39275240	39275240	39275240	12	39172100,39180079,39180488,39181686,39233197,39238307,39239022,39250092,39250790,39258851,39260324,39274732,	39172236,39180158,39180565,39181858,39233396,39238398,39239254,39250179,39250905,39259014,39260375,39275240,
110	TCONS_l2_00028480	chr8	+	39172109	39274895	39274895	39274895	13	39172109,39172973,39180079,39180488,39181686,39182731,39233197,39238307,39239022,39250790,39258851,39260324,39274732,	39172236,39173053,39180158,39180565,39181858,39182797,39233396,39238398,39239254,39250905,39259014,39260375,39274895,
110	TCONS_l2_00028479	chr8	+	39172109	39251795	39251795	39251795	12	39172109,39172973,39180079,39180488,39181686,39182731,39233197,39238307,39239022,39250092,39250790,39251784,	39172236,39173053,39180158,39180565,39181858,39182797,39233396,39238398,39239254,39250179,39250905,39251795,
110	TCONS_l2_00027728	chr8	+	39172159	39274896	39274896	39274896	16	39172159,39172973,39176970,39180079,39180488,39181686,39182731,39203379,39233197,39238307,39239022,39250092,39250790,39258851,39260324,39274732,	39172236,39173053,39177024,39180158,39180565,39181858,39182797,39203563,39233396,39238398,39239254,39250179,39250905,39259014,39260375,39274896,
110	TCONS_l2_00028487	chr8	+	39172181	39274895	39274895	39274895	14	39172181,39172973,39180079,39180488,39181686,39182731,39233197,39238307,39239022,39250092,39250790,39258851,39260324,39274732,	39172236,39173053,39180158,39180565,39181858,39182797,39233396,39238398,39239254,39250179,39250905,39259014,39260375,39274895,
110	TCONS_l2_00028483	chr8	+	39172181	39274745	39274745	39274745	14	39172181,39172973,39176970,39180079,39180488,39181686,39233197,39238307,39239022,39250092,39250790,39258851,39260324,39274732,	39172236,39173053,39177024,39180158,39180565,39181858,39233396,39238398,39239254,39250179,39250905,39259014,39260375,39274745,
110	TCONS_l2_00028484	chr8	+	39172181	39274745	39274745	39274745	15	39172181,39172973,39176970,39180079,39180488,39181686,39182731,39233197,39238307,39239022,39250092,39250790,39258851,39260324,39274732,	39172236,39173053,39177024,39180158,39180565,39181858,39182797,39233396,39238398,39239254,39250179,39250905,39259014,39260375,39274745,
110	TCONS_l2_00028485	chr8	+	39172181	39274745	39274745	39274745	15	39172181,39172973,39176970,39180079,39180488,39181686,39203379,39233197,39238307,39239022,39250092,39250790,39258851,39260324,39274732,	39172236,39173053,39177024,39180158,39180565,39181858,39203563,39233396,39238398,39239254,39250179,39250905,39259014,39260375,39274745,
110	TCONS_l2_00027729	chr8	+	39180488	39274896	39274896	39274896	11	39180488,39181686,39182731,39233197,39238307,39239022,39250092,39250790,39258851,39260324,39274732,	39180565,39181858,39182797,39233396,39238398,39239254,39250179,39250905,39259014,39260375,39274896,
111	TCONS_00014982	chr8	-	39949027	40004064	40004064	40004064	2	39949027,40003872,	39949067,40004064,
111	TCONS_00014682	chr8	+	39961635	39984656	39984656	39984656	3	39961635,39982960,39984599,	39961821,39983172,39984656,
111	TCONS_00014683	chr8	+	39972022	39984685	39984685	39984685	3	39972022,39982960,39984599,	39972392,39983172,39984685,
126	TCONS_l2_00027764	chr8	+	55696075	55750152	55750152	55750152	2	55696075,55750009,	55696270,55750152,
127	TCONS_00015009	chr8	-	57406840	57472135	57472135	57472135	2	57406840,57472011,	57408892,57472135,
127	TCONS_00015010	chr8	-	57406840	57472135	57472135	57472135	3	57406840,57432679,57472011,	57408892,57433126,57472135,
127	TCONS_00015011	chr8	-	57406959	57472164	57472164	57472164	3	57406959,57432679,57472011,	57408892,57433179,57472164,
127	TCONS_00015012	chr8	-	57408115	57415121	57415121	57415121	2	57408115,57415084,	57408892,57415121,
131	TCONS_00015019	chr8	-	61317284	61381450	61381450	61381450	3	61317284,61320913,61381426,	61317808,61321049,61381450,
132	TCONS_00014732	chr8	+	62737626	62798104	62798104	62798104	3	62737626,62765217,62797844,	62738091,62765335,62798104,
134	TCONS_00015024	chr8	-	64346401	64382761	64382761	64382761	2	64346401,64382540,	64346567,64382761,
135	TCONS_00014741	chr8	+	65919159	65930062	65930062	65930062	3	65919159,65927783,65929883,	65919211,65927862,65930062,
135	TCONS_00014742	chr8	+	65919163	65929609	65929609	65929609	3	65919163,65927783,65929479,	65919211,65927937,65929609,
136	TCONS_00014477	chr8	-	66439242	66474901	66474901	66474901	5	66439242,66442810,66443649,66446962,66474840,	66439820,66442844,66445359,66447099,66474901,
139	TCONS_00015033	chr8	-	69836627	69913803	69913803	69913803	2	69836627,69913618,	69836730,69913803,
142	TCONS_00014755	chr8	+	72587563	72616812	72616812	72616812	2	72587563,72614449,	72587770,72616812,
145	TCONS_00014521	chr8	-	76135660	76190696	76190696	76190696	3	76135660,76189221,76190591,	76136593,76189325,76190696,
146	TCONS_00014767	chr8	+	77318798	77431057	77431057	77431057	4	77318798,77345875,77388180,77431034,	77319010,77345986,77388287,77431057,
146	TCONS_00014768	chr8	+	77318804	77422665	77422665	77422665	4	77318804,77345875,77388180,77422625,	77319010,77345986,77388331,77422665,
146	TCONS_00015044	chr8	-	77414973	77509924	77509924	77509924	2	77414973,77509569,	77415081,77509924,
147	TCONS_00014774	chr8	+	78376246	78388737	78388737	78388737	2	78376246,78388519,	78376304,78388737,
